miRNA	Tumor_1	Tumor_2	Tumor_3	Tumor_4	Tumor_5	Tumor_6	Tumor_7	Tumor_8	Tumor_9	Tumor_10	Tumor_11	Tumor_12	Tumor_13	Tumor_14	Tumor_15	Tumor_16	Tumor_17	Tumor_18	Tumor_19	Tumor_20	Tumor_21	Tumor_22	Tumor_23	Tumor_24	Tumor_25	Tumor_26	Tumor_27	Tumor_28	Tumor_29	Tumor_30	Tumor_31	Tumor_32	Tumor_33	Tumor_34	Tumor_35	Tumor_36	Tumor_37	Tumor_38	Tumor_39	Tumor_40	Tumor_41	Tumor_42	Tumor_43	Tumor_44	Tumor_45	Tumor_46	Tumor_47	Tumor_48	Tumor_49	Tumor_50	Control_1	Control_2	Control_3	Control_4	Control_5	Control_6	Control_7	Control_8	Control_9	Control_10	Control_11	Control_12	Control_13	Control_14	Control_15	Control_16	Control_17	Control_18	Control_19	Control_20	Control_21	Control_22	Control_23	Control_24	Control_25	Control_26	Control_27	Control_28	Control_29	Control_30	Control_31	Control_32	Control_33	Control_34	Control_35	Control_36	Control_37	Control_38	Control_39	Control_40	Control_41	Control_42	Control_43	Control_44	Control_45	Control_46	Control_47	Control_48	Control_49	Control_50
hsa-miR-580-3p	0	0	0	0	0	0	0.334232	0	0.234151	0.540352	0.221743	0	0	0	0.401884	0.224363	0	0	0	0	1.037208	0.34333	0	0.365305	0	0	0.727923	0	0	0	0.372111	0	0	0	0	0	0	0.51458	1.085388	0.629947	0	0.718788	0.566463	0.4721	0	0.40463	0.151206	0	0.256334	0.459934	0.10927	0.218824	0	0	0	0	0.33868	0	0	0	0	0	0	0	0	0	0	0	0	0.325225	0.63668	0	0	0.420255	0.506598	0	0	0	0.315746	0	0	0	0	0	0	0	0	0	0.741907	0	0	0	0	0	0.204395	0	0	0	0	0
hsa-miR-581	1.123138	0.937576	0.510542	0.928625	1.724546	1.240551	1.002694	0.564798	1.170754	0	1.108716	1.261276	0.847198	2.335187	0.803768	0.448725	1.653867	0.317128	0.884299	0.565077	2.59302	0.34333	0.539309	0	2.448552	0.938922	2.183769	0.987308	1.634058	2.018415	0.744222	0.925693	1.668451	1.465701	0.840586	0.591566	0.19229	0.51458	0.702311	1.259894	0	1.437575	0.377642	0.4721	3.199165	0.40463	0.604826	2.071136	1.025336	0.459934	0.437081	0	0.704573	1.525916	0	0.332457	1.01604	0.73928	0.452894	0.228634	0	0	0.713498	1.363857	1.186748	0.906531	0.439932	0.241728	0	0.650451	0.95502	0.756867	0.812046	0.420255	0	0	0.684688	0	0.631492	0.250975	0	0.387856	0.388107	0	0	1.222829	0	0.697869	0	1.016251	0	0.537918	0.651108	1.133255	0.204395	1.228671	0.269434	1.078753	1.179837	0
hsa-miR-582-3p	870.431824	135.714183	247.61296	1212.784759	1383.517051	873.346918	265.881045	74.270855	48.703345	264.232058	357.450049	310.274044	99.969416	749.44915	189.287378	144.938334	268.477689	502.33121	142.372439	184.215135	511.343686	140.25031	474.592321	991.439065	548.475614	566.169808	346.491268	84.9085	144.341801	349.185797	379.180993	277.707835	395.423103	879.908817	246.501794	228.344135	300.741701	713.20767	58.291761	90.082352	3311.77719	72.597501	32.099576	85.450111	87.177239	60.694514	100.401015	24.439405	53.830061	1030.251686	224.222863	224.732183	269.146951	203.709858	161.597416	261.975923	175.436279	204.780479	198.367411	250.583301	191.866519	270.005619	376.370359	281.409239	287.588779	226.934975	259.779285	157.848388	229.229771	262.131638	266.132111	168.024488	321.570129	212.228834	224.422997	178.335113	202.667889	185.252836	257.332963	288.621366	324.875733	269.948032	306.604295	223.372979	214.161536	231.35914	252.966343	229.366176	320.503786	383.126773	306.611065	117.266181	232.771038	196.053101	277.97661	228.533064	238.987834	288.026976	214.140404	182.818408
hsa-miR-582-5p	16.847067	3.750304	13.274096	24.608574	36.646606	19.848795	8.188669	2.541588	1.873205	5.403519	9.7567	8.828935	0.847198	25.249211	7.233912	5.384705	7.718045	18.39344	4.863653	2.825385	19.188352	4.291625	14.561352	36.895852	22.036967	17.370054	7.279229	1.480962	6.536232	10.59668	14.512325	8.794081	13.013923	18.076972	9.876881	11.239738	5.960992	26.243574	2.745393	3.149732	107.10979	2.156363	1.132926	4.2489	3.199164	4.45093	2.419301	4.556499	1.281669	33.575166	3.933735	4.595303	12.682316	10.681414	7.155604	9.641247	8.12832	9.610637	8.152086	11.660352	13.422765	15.697998	11.772721	13.183957	14.834359	7.252249	14.517726	6.284928	8.342221	14.63514	8.913516	7.568673	15.158189	10.086122	12.158356	8.609281	6.504543	7.36678	12.314094	11.544854	14.294529	12.799259	13.583734	17.451014	8.865676	10.027194	12.423635	9.53754	22.999114	13.719394	12.81654	4.572304	9.441063	6.421779	8.788967	10.56658	8.083017	12.945033	4.129429	7.206535
hsa-miR-584-5p	33.694136	30.471232	40.332832	35.287765	57.772294	109.168366	46.625274	53.655751	29.502987	17.29126	27.05267	47.297873	59.303889	48.309185	29.739419	29.840245	36.385067	29.492931	54.237118	38.99032	47.192976	52.701157	33.976493	35.799935	39.176829	28.637114	47.314985	35.049439	29.957732	33.808452	41.304309	54.615873	64.402243	59.116583	46.022073	27.211994	34.035346	63.807901	62.824854	64.884491	44.569177	28.032697	19.637387	47.210006	48.787263	22.659285	26.461111	40.180039	38.450042	66.230466	9.834336	10.722374	7.750305	9.918457	10.137108	8.976333	8.805682	20.699833	6.340511	5.944494	8.290529	13.953779	8.56198	8.637763	5.933743	12.993613	6.818932	15.954048	9.067633	8.455859	17.190352	49.385575	10.015231	10.506377	18.237535	8.609281	7.189232	17.766939	4.73619	7.529253	5.847763	7.36927	4.269174	9.074528	11.082097	8.070668	4.757988	25.355896	7.419069	14.735646	4.929438	15.868588	11.71994	13.221309	4.905469	7.372032	9.969053	7.011892	16.812676	6.827243
hsa-miR-585-3p	1.123138	0.468788	3.063253	0	0.862274	2.067584	1.504041	0	0.468302	0	0.886973	0	0.847198	0.583796	0	2.692352	0	0	1.621216	0	1.037208	3.948295	1.617927	0	0.816184	0.469461	0	1.480962	5.44686	2.018415	0.372111	0	1.334762	0.977134	0.630439	0.295783	2.692061	0	0.191539	0.419964	0	0	0.566463	1.4163	0.266597	1.61852	0.302412	0	1.281669	0.919868	1.420514	0	0.704573	0.762958	2.385201	1.329828	0.33868	1.478559	0	0.685902	1.381755	0	0	5.00081	2.76908	3.02177	0	0.241728	1.450821	0.325225	1.591699	1.135301	2.165456	0.84051	0.506598	0.307474	0.342344	2.60004	0.631492	4.015602	1.949254	3.102851	0.776213	0.69804	1.108209	0.244566	1.585996	2.093606	2.967628	1.016252	0.657258	0	0.976662	1.511007	1.430762	2.457345	1.886037	0.539376	1.769755	0.379291
hsa-miR-586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.218824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.315746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-587	0	0	0	0	0	0	0	0	0.234151	0	0.221743	0	0.847198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.209982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-589-3p	3.369413	0.234394	1.021084	5.10744	0.862273	1.24055	1.336925	3.106386	2.341508	2.161407	1.552202	1.261277	3.388793	1.313542	2.411304	1.570539	3.307733	2.537026	1.031684	2.825386	2.074417	2.574975	2.696546	1.095916	0.816184	2.816766	4.367537	2.46827	5.44686	1.513812	2.976888	3.702771	2.335832	2.931401	1.891317	0.591565	0.96145	4.116639	4.150015	1.259893	2.875431	2.515755	0.755284	7.081501	0.533194	2.427781	1.209651	1.656909	2.307003	2.299669	1.092703	0.437648	0.704573	1.780236	0	1.329827	2.70944	4.435679	2.264468	0.457269	1.184362	1.395377	1.783745	5.000811	3.560245	0.906531	3.739414	0.725184	1.813526	5.203605	6.048457	3.027468	2.165455	1.68102	1.519794	1.229897	1.027033	2.38337	1.57873	1.254875	2.599006	2.714994	1.552427	1.745101	1.10821	0.733697	0.792998	3.024098	0.741907	8.638137	1.643146	1.882714	0.651108	1.133256	0.613184	1.965876	2.963772	1.078753	2.654633	0.758583
hsa-miR-589-5p	31.073481	22.736226	44.927712	42.716767	28.886146	17.78121	31.584864	34.170241	26.459027	38.905334	37.031115	51.71234	38.971128	25.54111	32.552606	35.898038	24.256711	23.784621	20.633687	44.641091	28.523228	26.779741	37.751662	15.708134	22.036967	38.495791	91.718277	38.998672	74.077301	32.294641	47.630194	29.622169	38.708083	38.108211	35.935044	37.268602	24.805422	29.331052	90.087264	20.578253	29.473164	31.626633	29.644903	29.742303	22.127556	46.937092	49.444475	32.309723	30.247367	40.474173	21.416999	12.035317	16.909756	24.160346	17.889013	22.60706	21.675524	31.789027	23.097576	21.491632	21.910682	37.326359	23.902193	27.959076	23.734975	20.54804	18.697069	7.25184	16.32174	31.872084	41.38418	22.516795	31.399103	14.708929	18.237535	26.135318	25.333487	17.116929	20.839234	13.552655	16.893538	27.925659	20.569655	19.545135	19.116618	22.989174	23.261274	19.540323	20.773394	45.731312	16.102831	29.854462	15.952141	42.308185	18.191116	29.488136	29.907159	16.720667	52.502742	45.514956
hsa-miR-590-3p	6.364448	3.984699	4.59488	6.500378	4.742503	1.654067	3.175198	7.059968	2.107355	11.347389	6.874038	6.306383	5.08319	3.794679	6.430144	6.730882	3.307734	1.90277	3.242437	5.085694	3.630228	3.08997	4.853784	3.653054	4.897104	5.164071	19.653916	4.93654	8.17029	7.064453	4.465331	5.554156	1.334761	3.419969	5.043515	3.549392	2.11519	5.660378	5.235404	3.98966	7.907435	3.234543	5.286988	1.8884	4.532149	5.260192	6.955491	15.740634	4.357672	6.899008	1.857596	1.969416	2.113719	4.32343	0.5963	0.997371	1.6934	3.696399	2.717362	2.514978	2.171329	0.697688	3.567491	0.909239	3.164663	2.417416	2.419622	1.692096	4.715169	4.227929	4.138418	1.513736	1.894774	2.941785	2.532991	2.767269	5.47751	3.90006	3.473206	4.266576	1.949254	1.939282	2.716747	5.933345	0.554104	3.179353	4.493656	3.95459	5.935255	0.508126	1.643146	0.537918	1.953324	0.755504	3.474708	1.965874	2.155471	2.427194	1.474796	0.758582
hsa-miR-590-5p	18.344584	9.610158	15.316266	30.180326	10.778414	10.751431	7.018859	23.72149	7.024521	11.887741	16.852483	22.702979	15.249572	6.713663	10.448985	16.154117	9.371911	7.29395	8.253474	11.301542	11.409291	8.92658	19.954449	11.324469	8.978023	17.370053	38.57991	12.835006	35.949279	14.633509	14.884436	14.811084	10.678092	9.771337	14.079811	13.014434	7.691604	13.893656	17.366221	5.8795	29.473164	10.422414	12.084546	14.635102	14.929436	17.399094	16.330285	29.824359	11.278681	10.118543	7.430386	4.814127	6.341158	9.918457	12.522309	7.978962	7.112282	10.349916	4.98183	7.087666	7.69835	4.883822	10.345726	6.364669	9.296198	10.27402	6.818932	10.394304	9.793043	18.537844	7.321817	7.757889	8.120458	6.724082	11.14516	9.839178	15.405498	10.400159	7.262157	8.282178	10.396023	7.757127	4.269174	12.56473	4.986943	8.070668	10.837639	6.978687	8.902883	8.130011	3.286292	4.034387	5.208862	5.288523	6.131837	6.143362	4.041508	4.584699	6.784062	5.689369
hsa-miR-592	49.418065	10.31334	20.93223	7.893316	15.520917	13.646046	32.754673	6.212771	31.142041	29.719353	13.526335	8.828936	24.568754	2.335187	41.394055	25.801716	13.230933	75.793661	34.045583	42.380783	45.637164	43.602912	59.863347	37.991769	15.507495	5.164069	5.095459	17.277893	33.770534	59.038639	37.5832	1.851385	64.735935	28.336875	40.768411	132.806369	49.226262	19.039454	6.065408	44.726202	17.252584	22.641796	6.419916	42.961106	35.990604	21.850026	87.699679	28.581677	10.509679	8.278809	5.135709	1.312944	2.11372	1.525916	3.577802	2.327198	1.35472	6.653518	4.076043	2.743612	1.184362	1.744222	4.994488	2.955025	7.516076	2.719594	2.199656	1.692096	5.077874	2.927028	0.63668	1.135301	1.35341	5.043061	2.026392	3.074743	3.765787	6.28343	0	4.015601	9.096521	3.102851	0.776213	2.094121	2.770524	5.869578	4.493655	3.024098	2.967628	1.524377	1.643146	0.806877	2.604431	1.888758	3.883497	2.948813	2.963773	4.584699	1.179837	1.517165
hsa-miR-597-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0.291898	0	0.224363	0	0	0	0	0.518604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.209982	0	0	0.188821	0.4721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.228634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.325554	0	0	0	0	0	0	0
hsa-miR-598-3p	5.24131	12.891676	19.400603	6.964691	16.383188	9.924397	27.574087	30.499058	5.619616	31.88076	9.978444	70.00085	22.874358	7.15151	63.899561	9.647598	25.910578	24.736006	33.013898	7.346002	8.297666	11.32989	17.257901	26.301994	18.772231	6.572453	41.491602	24.189049	154.146149	8.578264	27.164095	16.662471	9.00964	26.871175	33.83358	25.4373	12.306565	53.516304	27.517796	8.189305	7.188577	8.984839	8.874589	28.798104	7.198121	59.075994	9.979619	26.51054	9.484344	28.055961	12.347555	19.256507	27.478354	16.022124	23.852016	19.282493	26.078365	34.746146	33.061236	22.177536	22.305471	10.116489	26.042688	14.093193	14.636566	10.878374	12.098105	19.096512	29.016426	22.115325	9.550196	22.327579	7.308412	30.678624	26.849703	24.905421	23.27942	30.550468	34.732057	19.576058	33.137324	14.738541	27.943684	27.572602	21.887142	32.282673	25.375934	28.612617	25.966742	11.178765	21.03227	17.482344	14.324372	13.97681	16.96475	10.320847	11.585657	7.551269	9.438695	7.965118
hsa-miR-599	0.374379	0.703182	0	0	0	0.413517	2.172504	0	0	0	0.221743	0	0	1.021643	0	0.448726	0	0.634256	0	0	0	0	0	0	0	0	0	0.493654	0	0.504604	0	0	0	0	0.420292	0.295783	0.76916	0	0.063846	2.939749	0	1.437575	0.188821	0	0.266597	0.40463	0.453618	0.414227	3.58867	0	0	0	0	0	0	0	0	0	0	0	0	0	0.356749	0	0	0	0	0	0	0	0	0	0	0	0.506598	0	0	0	0	0.250975	0	0.387856	0	0	0	0	0.264333	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-605-5p	0	1.17197	0	0	0.431137	1.24055	0.835579	0.282399	0.702452	0	0	0.630638	0	0	0	1.121814	0	0	1.179067	0.565077	0	1.544985	0.539309	0	0	0.469461	0.727923	1.974616	0	1.009208	0	0	0.33369	0	0.420293	1.478913	0.96145	0	0.127692	0.629946	1.437716	0.359394	0	0.9442	0	0	0.907238	2.071136	0.512668	0	0.10927	0.218824	0	0.254319	1.192601	0.664914	1.01604	0.73928	0.905788	0.228634	0.197394	0.348844	0.713498	0	0.593374	0	0	0.725184	0.725411	0.325225	0.63668	0	0.270682	0.420255	0	1.229897	0	0.65001	0.315746	0	0.649751	0.387856	0.388107	0.698041	0.554105	0	0	0.232623	0	1.016251	0.328629	0.268959	1.302216	0.377752	0	0	0.269434	0	0.294959	0.379291
hsa-miR-606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-607	0	0	1.021084	0	0	0	0	0	0.234151	0	0	0	0	0	0.803768	0	0	0	0	0	0	0.34333	0	0	0	0	0	0	0	0.504604	0	0	0	0	0.210146	0.295783	0.19229	0	0.255385	0.209982	0	0	0	0	0	0	0	0	0	0.459934	0.10927	0	0	0	0	0	0	0	0	0	0.197394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.315746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.269434	0.269688	0	0.379291
hsa-miR-609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.219966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.295783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-615-3p	6.738827	4.687882	5.615964	13.92938	7.329321	11.578463	12.867907	18.638312	8.897727	7.564926	18.848171	22.702979	11.860778	14.157073	7.635796	11.666863	3.307734	3.48841	3.095052	5.650771	7.779062	9.441575	11.864808	8.402025	13.875127	15.022749	45.131216	11.354043	9.259662	8.578265	6.325885	11.108313	7.341189	10.259903	28.36977	9.760824	9.037633	8.233279	3.958476	9.239216	25.160018	8.625446	2.832315	19.356102	9.597494	9.711122	17.086315	21.125587	8.45901	15.637749	6.884035	5.251775	14.091464	11.698694	13.714909	17.952664	19.643444	59.881657	22.644683	20.119827	24.4768	12.558401	12.129471	12.274717	10.87853	40.793903	8.798621	18.1296	36.995943	56.263986	4.138418	4.351986	6.767048	7.564591	24.823312	27.365216	20.540665	13.000199	18.944758	10.039004	24.690555	9.696409	13.971842	24.780439	41.280813	38.64138	15.331295	11.863768	19.28958	6.605634	16.102831	6.992938	8.789956	5.288523	14.512015	5.406158	7.274715	6.472516	7.66894	7.965117
hsa-miR-615-5p	0	0	0.510542	1.392939	0.862274	0	0.334232	0.847196	0.234151	0.540352	0.221743	0	0.847198	0.291898	0	0	0	0.317128	0	0	0	0	0.539309	0.365305	0	0.938922	0	0.493654	0	0	0	0	0.33369	0	0.210146	0.295783	0.19229	0	0	0	0	0.718787	0	0.4721	0	0.40463	1.058444	0	0.256334	0.919868	0.218541	0	0.704573	0.762958	0	0.332457	0.33868	0	0.905788	0	0	0	0.713498	0.22731	0.593373	0	0	0	0	0.325225	0	0.189217	0	0.420255	0	1.537372	0.342344	0.21667	0.631492	0	0	0	0	0	0	0.489131	0.528666	0.465246	0	0.508126	0	0	0	0.755504	0	0.737203	0.538868	0	0.294959	0.379291
hsa-miR-616-3p	0.374379	0.703182	1.021084	3.250189	1.29341	0.827034	0.501348	2.541588	0.936603	1.080704	1.330459	2.522554	0	1.021645	0.401884	1.570539	0.551289	0.951384	0.736916	2.825385	2.074416	0.34333	1.617928	1.095916	1.632368	0.938922	6.551306	3.949232	12.527778	2.018416	0.372111	2.314232	0.66738	1.465701	1.471024	2.36626	0.57687	2.05832	3.320012	1.259893	1.437716	0	0.755284	2.8326	0.533194	1.21389	1.814476	1.656909	1.025335	0.459934	0.327811	0.218824	0	1.017278	1.192601	0.332457	0.67736	0.73928	1.358681	0.457268	0.592181	0.348844	0	0.681929	1.780122	0.302177	0.439931	0.241728	1.088116	0.65045	0.31834	1.135301	1.624092	0.84051	0.506598	0.922422	0	1.08335	0	0	0	1.163569	0.388107	0.69804	0.831157	0.244566	0.528665	0.697869	2.967628	1.016252	0.328629	1.344795	0.651108	0	0.613185	0.245734	0.269434	0.539376	1.179836	0.758582
hsa-miR-616-5p	6.738827	2.109546	4.594879	4.178815	7.329321	1.24055	1.671157	2.259189	5.385467	3.782463	3.326148	6.937022	0.847198	2.335187	2.00942	1.570539	2.756445	1.585641	1.768601	2.825385	8.297666	1.544985	2.157237	2.557138	12.24276	3.286227	13.102611	3.949232	23.421499	4.541435	1.116333	3.239923	5.672736	3.419969	3.572488	2.662043	2.115191	6.174959	6.001561	2.93975	2.875431	3.234543	4.154062	5.6652	5.331941	5.664821	3.931366	7.041862	5.383007	7.818875	0.983432	1.312944	2.818292	2.288874	1.788901	0.664914	2.70944	3.696399	1.811575	2.286344	1.184362	1.395377	0.713498	2.045786	1.780123	3.928301	0.879863	1.450368	0.72541	0.325225	1.5917	0.946084	1.894774	1.68102	2.026392	2.767268	1.369377	2.1667	2.210222	1.0039	0.649751	3.878563	0.776214	2.792162	1.662313	1.222829	1.321664	1.860984	3.709535	2.032503	0.657258	1.613755	1.62777	0.755504	1.430763	1.474405	1.886037	0.539376	0.884877	1.517165
hsa-miR-617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.544686	0	0	0	0	0	0	0.295783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-618	1.497517	1.640758	1.021084	0.928626	0.431137	0.827033	0.167116	0	2.107356	4.322815	1.995688	1.891915	0	3.210882	0	0	1.102578	1.585641	0.294766	0	0	0.858325	1.617928	0.365305	2.448552	0.469461	0	0.987308	8.17029	2.523019	0	0	1.334761	0.488567	3.152196	1.774697	1.34603	0	1.468467	1.04991	3.594289	1.796969	2.077031	2.3605	2.132776	0	2.268095	0	4.614005	0.919868	0.21854	0.656472	0.704573	0.254319	0	0.664914	0.33868	0	0	0.685903	0.394787	0.697689	1.070247	1.136548	0.791165	0	0.879863	0	0	0.975675	0	1.324517	0.541364	0.420255	0	0	0.684688	0.43334	1.262984	1.0039	0	1.939281	0.388107	0.698041	0.831157	0.489131	1.321664	1.163115	2.225721	1.016252	0.328629	1.075836	0	0.377752	0.613184	0.491469	0	0	0	0.379291
hsa-miR-622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.189217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-624-3p	0	0	0.510542	0	0	0	0.167116	0	0	0	0	0	0	0	0	0	0	0	0.147383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51458	0.063846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.302177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.244566	0	0	0	0	0	0	0	0	0.204395	0	0	0	0	0
hsa-miR-624-5p	0.748759	0.234394	3.573795	0.928626	0	0.827034	1.336926	1.411994	0.702452	0.540352	1.773946	0.630638	3.388793	0.875694	1.205652	0.224363	0.551289	0	1.621217	2.260308	1.555812	1.02999	1.078618	0.73061	3.264736	0	0	0	1.634058	1.009208	1.116333	0	2.335833	0	1.891318	0.295783	0.96145	0.51458	0.191539	0.629946	2.875431	0.718788	0.755284	0.9442	0.533194	1.61852	1.058445	2.89959	0.512668	0.919868	1.201973	0.437648	0	0	1.1926	0.664914	0.33868	0.73928	0.905788	0.685903	0.197394	1.046533	1.426996	0.22731	0.593373	0.906531	0.219966	0.966912	0	0.65045	0	1.324519	1.082728	0.420255	0	0.614949	1.369377	0.43334	1.262984	1.0039	0	0.775712	0	1.396081	0.554104	0.733698	0.792999	0.232623	4.451442	0.508126	0.657258	0.268959	0.325554	1.888759	0.817579	0.982938	0.269434	0.539376	0.294959	0
hsa-miR-625-3p	91.722924	46.644424	187.36898	234.477911	41.389106	35.975939	75.03494	75.400448	47.29844	156.702041	73.618742	116.668086	81.331048	50.060575	174.015784	89.96946	43.000534	80.867713	40.825223	100.583724	118.241745	71.240978	158.01767	172.424185	57.132877	110.792765	452.040076	56.770219	425.944484	70.139922	88.19028	43.044715	146.156389	68.88792	61.152617	95.241983	45.765041	336.020642	635.846267	58.165063	47.444605	115.365333	84.591825	161.930322	60.250937	102.371415	55.492728	92.786894	113.555794	123.722191	40.320779	23.851809	31.705793	51.626841	39.355827	36.570246	45.044449	48.053182	19.474427	20.805729	24.279405	29.651778	38.528908	38.642628	40.74504	32.937298	23.756277	34.808833	41.711111	54.312633	44.885921	81.552425	39.51956	31.519134	38.501462	42.431456	32.180374	71.067755	28.101392	53.20672	35.086578	32.192078	21.345869	71.549156	29.644611	30.570711	34.363244	49.781299	48.965857	41.158183	21.03227	105.431978	28.648743	81.216603	23.096586	56.02746	37.181873	41.262292	43.948925	54.238655
